     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3943500 3036500 10 15 24   6.1 1032  55  2.1 0  5.1  88    0    0 249 -346  2
3943500 3036500 10 16  1   4.6 1032  50  2.0 0  4.9  90    0    0 242 -343  2
3943500 3036500 10 16  2   3.7 1032  37  1.6 0  4.7  94    0    0 238 -341  2
3943500 3036500 10 16  3   3.9 1032  53  2.0 0  4.7  96    0    0 236 -339  2
3943500 3036500 10 16  4   2.7 1032  52  1.8 0  4.5  96    0    0 235 -338  2
3943500 3036500 10 16  5   3.0 1031  38  1.8 1  4.5  99    0    0 237 -336  2
3943500 3036500 10 16  6   2.9 1031  54  1.3 1  4.5  99    0    0 241 -335  2
3943500 3036500 10 16  7   2.6 1031  32  1.5 1  4.4  98    0    0 240 -334  2
3943500 3036500 10 16  8   4.1 1032  53  1.6 1  4.6  98   23   26 242 -334  2
3943500 3036500 10 16  9   8.2 1032  67  1.8 0  5.4  93  121   44 247 -337  2
3943500 3036500 10 16 10  11.0 1033  67  2.9 1  5.9  80  216   58 256 -346  2
3943500 3036500 10 16 11  12.1 1033  70  4.4 1  5.9  71  288   67 266 -359  2
3943500 3036500 10 16 12  12.7 1033  79  4.3 1  5.9  67  335   70 269 -371  2
3943500 3036500 10 16 13  13.2 1032  87  3.7 1  5.8  64  333   72 271 -381  2
3943500 3036500 10 16 14  13.5 1032  84  4.4 1  5.8  62  309   64 274 -385  2
3943500 3036500 10 16 15  13.2 1031  76  5.0 1  5.7  61  243   56 275 -386  2
3943500 3036500 10 16 16  12.6 1031  77  4.4 1  5.7  63  146   43 274 -382  2
3943500 3036500 10 16 17  11.0 1031  79  3.5 1  5.8  68   44   28 271 -375  2
3943500 3036500 10 16 18   8.7 1031  69  3.7 1  5.7  77    0    6 267 -365  2
3943500 3036500 10 16 19   7.7 1031  68  3.3 1  5.7  86    0    0 263 -357  2
3943500 3036500 10 16 20   7.1 1030  71  2.7 1  5.5  88    0    0 260 -352  2
3943500 3036500 10 16 21   6.5 1030  70  2.9 1  5.3  88    0    0 258 -347  2
3943500 3036500 10 16 22   5.6 1031  78  2.4 0  5.2  90    0    0 252 -343  2
3943500 3036500 10 16 23   5.0 1031  76  2.2 0  5.1  93    0    0 245 -339  2
3943500 3036500 10 16 24   4.7 1031  69  2.1 0  5.0  94    0    0 243 -337  2
3943500 3036500 10 17  1   4.7 1031  64  2.0 1  4.8  93    0    0 246 -335  2
3943500 3036500 10 17  2   4.0 1031  64  2.0 1  4.8  94    0    0 248 -333  2
3943500 3036500 10 17  3   3.2 1031  74  2.1 1  4.7  97    0    0 246 -332  2
3943500 3036500 10 17  4   4.4 1031  75  2.0 2  4.6  94    0    0 249 -332  2
3943500 3036500 10 17  5   4.6 1031  76  1.7 3  4.7  92    0    0 259 -332  2
3943500 3036500 10 17  6   4.7 1031  74  1.5 3  4.7  91    0    0 264 -332  2
3943500 3036500 10 17  7   3.4 1031  66  1.5 1  4.7  94    0    0 256 -334  2
3943500 3036500 10 17  8   4.4 1031  67  1.6 1  4.9  99   20   26 249 -337  2
3943500 3036500 10 17  9   8.3 1031  78  2.4 2  5.4  92   78   68 260 -341  2
3943500 3036500 10 17 10  10.1 1032  72  3.4 3  5.9  83   99  116 276 -349  2
3943500 3036500 10 17 11  11.7 1032  72  4.3 3  6.1  76  166  133 287 -359  2
3943500 3036500 10 17 12  12.0 1032  74  4.3 2  5.7  67  240  122 286 -368  2
3943500 3036500 10 17 13  12.4 1032  89  3.7 4  5.5  63   89  176 292 -376  2
3943500 3036500 10 17 14  12.1 1031  81  3.5 4  5.6  64   95  155 303 -380  2
3943500 3036500 10 17 15  12.1 1031  91  3.5 4  5.5  64   69  123 304 -381  2
3943500 3036500 10 17 16  11.8 1031  91  3.1 7  5.5  65    5   72 317 -377  2
3943500 3036500 10 17 17  10.8 1031  79  2.6 6  5.6  69    9   33 326 -369  2
3943500 3036500 10 17 18  10.2 1030  70  2.3 6  5.7  74    0    2 318 -360  2
3943500 3036500 10 17 19   8.4 1030  64  2.3 4  5.7  79    0    0 303 -352  2
3943500 3036500 10 17 20   7.5 1030  73  2.5 3  5.7  87    0    0 284 -346  2
3943500 3036500 10 17 21   7.1 1030  82  2.4 3  5.7  90    0    0 278 -343  2
3943500 3036500 10 17 22   6.3 1029  80  2.1 2  5.5  92    0    0 272 -340  2
3943500 3036500 10 17 23   6.2 1029  86  1.8 2  5.4  93    0    0 265 -338  2
3943500 3036500 10 17 24   5.4 1029  84  1.9 1  5.3  95    0    0 259 -336  2
3943500 3036500 10 18  1   5.2 1029  73  1.9 0  5.3  97    0    0 250 -335  2
3943500 3036500 10 18  2   5.2 1029  66  1.8 0  5.3  97    0    0 246 -333  2
3943500 3036500 10 18  3   4.8 1028  64  1.9 0  5.3  98    0    0 245 -332  2
3943500 3036500 10 18  4   4.8 1028  74  2.0 0  5.2  99    0    0 244 -331  2
3943500 3036500 10 18  5   3.9 1028  80  2.0 0  5.1  99    0    0 243 -330  2
3943500 3036500 10 18  6   3.9 1028  79  1.8 0  4.9  99    0    0 241 -329  2
3943500 3036500 10 18  7   3.6 1028  77  1.6 1  4.8  99    0    0 244 -328  2
3943500 3036500 10 18  8   4.5 1028  85  1.9 1  5.0 100   15   25 249 -328  2
3943500 3036500 10 18  9   7.1 1028  89  2.0 2  5.6  99   96   56 258 -331  2
3943500 3036500 10 18 10   8.3 1029 110  3.3 1  6.1  94  175   79 263 -339  2
3943500 3036500 10 18 11  10.4 1029 100  4.0 1  6.1  85  249   87 264 -352  2
3943500 3036500 10 18 12  11.3 1028 100  4.1 1  6.2  78  310   78 269 -364  2
3943500 3036500 10 18 13  12.2 1028 102  4.9 2  6.1  72  221  133 276 -373  2
3943500 3036500 10 18 14  12.9 1027 100  4.2 3  5.8  65  136  144 286 -378  2
3943500 3036500 10 18 15  12.5 1027 109  4.6 2  5.5  61  161   95 284 -380  2
3943500 3036500 10 18 16  12.3 1026 100  4.2 1  5.3  60  126   50 275 -377  2
3943500 3036500 10 18 17  11.2 1026  92  3.1 1  5.4  64   40   28 269 -370  2
3943500 3036500 10 18 18   8.9 1025  77  2.7 1  5.5  72    0    4 264 -361  2
3943500 3036500 10 18 19   7.8 1025  84  2.4 1  5.5  81    0    0 257 -354  2
3943500 3036500 10 18 20   7.3 1025  83  3.0 2  5.5  86    0    0 259 -349  2
3943500 3036500 10 18 21   6.9 1025  84  3.4 1  5.5  89    0    0 257 -346  2
3943500 3036500 10 18 22   6.4 1024  86  2.5 2  5.4  90    0    0 256 -344  2
3943500 3036500 10 18 23   5.3 1024  96  1.9 1  5.2  91    0    0 254 -342  2
3943500 3036500 10 18 24   4.7 1023  92  2.2 0  4.9  92    0    0 245 -340  2
3943500 3036500 10 19  1   4.2 1023  86  2.2 0  4.8  94    0    0 243 -339  2
3943500 3036500 10 19  2   3.9 1023  91  2.4 0  4.7  94    0    0 245 -337  2
3943500 3036500 10 19  3   3.2 1022  92  2.7 0  4.6  96    0    0 248 -336  2
3943500 3036500 10 19  4   3.8 1022 104  3.2 0  4.5  94    0    0 250 -334  2
3943500 3036500 10 19  5   3.7 1021  87  2.9 0  4.4  90    0    0 252 -334  2
3943500 3036500 10 19  6   3.8 1021 101  3.3 0  4.4  90    0    0 255 -333  2
3943500 3036500 10 19  7   4.3 1020 105  3.5 2  4.5  89    0    0 259 -332  2
3943500 3036500 10 19  8   5.1 1019 115  4.0 2  4.5  86   10   27 264 -332  2
3943500 3036500 10 19  9   6.6 1020 121  4.4 1  4.7  82   70   77 266 -334  2
3943500 3036500 10 19 10   8.3 1019 125  5.1 2  4.8  75  131  116 268 -342  2
3943500 3036500 10 19 11  10.0 1019 126  5.0 2  4.8  67  188  138 274 -353  2
3943500 3036500 10 19 12  11.7 1018 122  5.3 3  4.7  59  233  144 282 -365  2
3943500 3036500 10 19 13  12.3 1017 123  5.5 3  4.7  54  212  159 288 -374  2
3943500 3036500 10 19 14  12.0 1017 124  5.0 3  4.8  54  239  119 289 -381  2
3943500 3036500 10 19 15  11.9 1016 101  4.8 4  4.8  55  144  118 290 -383  2
3943500 3036500 10 19 16  12.1 1015 125  3.5 6  4.8  55   31   86 296 -382  2
3943500 3036500 10 19 17  10.7 1014 130  2.5 6  4.9  58    8   33 299 -377  2
3943500 3036500 10 19 18   9.2 1014 138  2.1 7  4.9  64    0    3 297 -370  2
3943500 3036500 10 19 19   8.5 1014 135  2.8 6  4.9  69    0    0 293 -364  2
3943500 3036500 10 19 20   8.9 1014 133  2.4 7  4.9  70    0    0 293 -361  2
3943500 3036500 10 19 21   8.7 1014 147  2.6 7  5.0  71    0    0 296 -358  2
3943500 3036500 10 19 22   9.0 1013 148  2.3 8  5.2  73    0    0 298 -357  2
3943500 3036500 10 19 23   9.2 1013 147  2.0 8  5.4  75    0    0 301 -354  2
3943500 3036500 10 19 24   9.0 1013 140  1.7 6  5.5  76    0    0 299 -352  2
3943500 3036500 10 20  1   8.7 1012 151  2.2 6  5.6  79    0    0 294 -351  2
3943500 3036500 10 20  2   7.8 1012 147  2.0 6  5.6  82    0    0 294 -350  2
3943500 3036500 10 20  3   6.4 1012 144  2.1 5  5.6  90    0    0 289 -348  2
3943500 3036500 10 20  4   5.8 1011 145  2.4 4  5.7  97    0    0 280 -346  2
3943500 3036500 10 20  5   5.8 1011 147  2.2 4  5.6  98    0    0 275 -346  2
3943500 3036500 10 20  6   5.6 1010 143  2.4 3  5.6  98    0    0 271 -351  2
3943500 3036500 10 20  7   6.1 1009 147  3.0 4  5.7  99    0    0 269 -354  2
3943500 3036500 10 20  8   7.2 1009 150  2.7 6  6.0  98    0   17 285 -354  2
3943500 3036500 10 20  9   8.2 1008 145  3.1 5  6.3  96    8   74 293 -355  2
3943500 3036500 10 20 10   9.5 1008 163  4.3 6  6.7  94    6  111 296 -361  2
3943500 3036500 10 20 11  10.1 1008 168  5.6 8  7.3  96    0   44 321 -368  2
3943500 3036500 10 20 12  11.1 1007 174  5.7 7  7.8  97    2  137 333 -372  2
3943500 3036500 10 20 13  13.2 1007 195  5.9 4  8.3  93   81  199 314 -381  2
3943500 3036500 10 20 14  14.5 1007 191  5.5 3  8.5  85  160  172 294 -391  2
3943500 3036500 10 20 15  14.7 1006 202  5.8 2  8.3  79  162  121 283 -395  2
3943500 3036500 10 20 16  14.6 1006 200  6.0 4  8.0  76   45   94 290 -394  2
3943500 3036500 10 20 17  13.3 1006 210  4.9 6  7.8  78    3   31 314 -389  2
3943500 3036500 10 20 18  13.2 1006 203  4.9 6  7.7  81    0    0 325 -381  2
3943500 3036500 10 20 19  13.2 1007 211  5.6 8  7.7  81    0    0 335 -376  2
3943500 3036500 10 20 20  12.9 1007 217  5.3 8  7.6  81    0    0 346 -374  2
3943500 3036500 10 20 21  12.2 1007 216  5.4 6  7.6  83    0    0 329 -372  2
3943500 3036500 10 20 22  11.4 1007 221  4.7 4  7.6  87    0    0 299 -369  2
3943500 3036500 10 20 23  10.4 1007 212  4.7 4  7.4  91    0    0 279 -367  2
3943500 3036500 10 20 24   9.5 1008 206  3.7 4  7.3  95    0    0 273 -364  2
3943500 3036500 10 21  1   9.1 1008 201  2.9 3  7.1  96    0    0 258 -362  2
3943500 3036500 10 21  2   8.4 1008 178  2.4 3  6.8  96    0    0 241 -359  2
3943500 3036500 10 21  3   7.5 1008 177  2.0 2  6.6  98    0    0 221 -357  2
3943500 3036500 10 21  4   8.1 1008 154  1.7 3  6.5  97    0    0 218 -355  2
3943500 3036500 10 21  5   7.8 1007 166  2.3 4  6.4  95    0    0 242 -354  2
3943500 3036500 10 21  6   7.4 1007 157  2.5 5  6.3  96    0    0 262 -353  2
3943500 3036500 10 21  7   7.2 1007 163  2.4 6  6.2  97    0    0 282 -352  2
3943500 3036500 10 21  8   7.4 1006 161  2.3 6  6.1  96    0   17 291 -351  2
3943500 3036500 10 21  9   8.6 1006 144  1.8 6  6.4  95   24   90 293 -353  2
3943500 3036500 10 21 10  10.5 1006 144  2.3 5  6.8  91   54  154 289 -362  2
3943500 3036500 10 21 11  12.0 1006 136  2.8 6  7.1  85   31  179 295 -373  2
3943500 3036500 10 21 12  13.5 1005 141  3.5 6  7.4  80   25  189 310 -382  2
3943500 3036500 10 21 13  13.5 1004 140  3.8 7  7.5  78   18  179 325 -389  2
3943500 3036500 10 21 14  13.5 1003 135  4.0 8  7.7  79    0  114 346 -390  2
3943500 3036500 10 21 15  12.6 1002 140  3.5 7  7.9  84    0   62 347 -387  2
3943500 3036500 10 21 16  12.3 1001 170  2.7 8  8.2  90    0   32 348 -382  2
3943500 3036500 10 21 17  12.4 1000 155  3.3 8  8.5  94    0   13 357 -379  2
3943500 3036500 10 21 18  12.9 1000 147  3.4 8  8.8  95    0    0 360 -379  2
3943500 3036500 10 21 19  13.4  999 146  3.4 8  9.1  95    0    0 362 -378  2
3943500 3036500 10 21 20  13.4  998 159  3.7 8  9.2  95    0    0 363 -379  2
3943500 3036500 10 21 21  13.8  998 164  4.4 8  9.3  94    0    0 363 -379  2
3943500 3036500 10 21 22  14.0  997 164  4.1 7  9.3  92    0    0 357 -380  2
3943500 3036500 10 21 23  14.1  996 175  5.7 8  9.3  92    0    0 357 -381  2
3943500 3036500 10 21 24  14.1  996 176  4.8 8  9.3  91    0    0 362 -382  2
3943500 3036500 10 22  1  13.9  995 183  5.4 8  9.4  92    0    0 361 -381  2
3943500 3036500 10 22  2  14.2  995 196  6.7 7  9.5  92    0    0 354 -380  2
3943500 3036500 10 22  3  13.7  994 204  5.0 5  9.1  89    0    0 335 -378  2
3943500 3036500 10 22  4  12.6  994 193  5.2 4  8.6  89    0    0 314 -373  2
3943500 3036500 10 22  5  12.3  994 186  5.5 4  8.3  90    0    0 304 -369  2
3943500 3036500 10 22  6  12.1  994 185  5.8 5  8.1  90    0    0 307 -367  2
3943500 3036500 10 22  7  12.2  993 192  7.1 8  8.1  89    0    0 328 -366  2
3943500 3036500 10 22  8  12.2  993 200  7.8 8  8.1  89    0   10 343 -367  2
3943500 3036500 10 22  9  12.2  993 202  7.9 7  8.1  90    0   50 339 -370  2
3943500 3036500 10 22 10  12.7  994 202  8.4 7  8.1  88    0   72 336 -374  2
3943500 3036500 10 22 11  13.0  994 210  9.4 6  8.1  86    0   93 334 -379  2
3943500 3036500 10 22 12  13.5  995 206  8.5 6  8.3  86    2  139 333 -384  2
3943500 3036500 10 22 13  14.0  995 217  8.0 5  8.4  84   12  184 331 -387  2
3943500 3036500 10 22 14  14.0  995 213  7.3 5  8.4  82   14  176 328 -387  2
3943500 3036500 10 22 15  13.9  996 217  7.2 5  8.4  83    3  115 327 -385  2
3943500 3036500 10 22 16  13.4  996 223  5.5 6  8.5  86    1   63 330 -384  2
3943500 3036500 10 22 17  12.8  997 225  5.0 8  8.6  90    0   17 343 -380  2
3943500 3036500 10 22 18  12.4  997 232  4.9 7  8.6  92    0    0 346 -377  2
3943500 3036500 10 22 19  12.4  998 216  2.7 7  8.5  93    0    0 340 -376  2
3943500 3036500 10 22 20  12.1  998 224  3.8 7  8.5  94    0    0 340 -375  2
3943500 3036500 10 22 21  11.6  999 222  3.0 8  8.4  96    0    0 345 -373  2
3943500 3036500 10 22 22  11.9 1000 232  3.4 8  8.4  96    0    0 351 -370  2
3943500 3036500 10 22 23  12.1 1000 215  3.3 7  8.4  94    0    0 347 -366  2
3943500 3036500 10 22 24  11.8 1000 217  3.1 7  8.4  95    0    0 341 -363  2
3943500 3036500 10 23  1  11.6 1000 221  3.3 7  8.4  96    0    0 339 -362  2
3943500 3036500 10 23  2  11.5 1001 225  3.5 6  8.4  97    0    0 331 -360  2
3943500 3036500 10 23  3  11.5 1001 233  2.5 8  8.3  96    0    0 336 -356  2
3943500 3036500 10 23  4  11.1 1001 250  2.8 8  8.2  97    0    0 349 -353  2
3943500 3036500 10 23  5  11.0 1002 282  2.5 7  8.1  98    0    0 342 -350  2
3943500 3036500 10 23  6  10.6 1002 322  2.5 6  7.9  96    0    0 327 -349  2
3943500 3036500 10 23  7   9.8 1002 308  2.4 6  7.5  96    0    0 315 -347  2
3943500 3036500 10 23  8   9.3 1003 319  2.4 6  7.2  96    0   13 311 -345  2
3943500 3036500 10 23  9   9.5 1004 316  1.5 5  7.0  95    6   69 301 -346  2
3943500 3036500 10 23 10  10.1 1005 331  1.9 6  6.9  91    3   99 302 -351  2
3943500 3036500 10 23 11  10.9 1006 299  2.7 7  6.7  84    0   86 322 -359  2
3943500 3036500 10 23 12  11.5 1007 283  3.9 7  6.4  76   20  173 335 -369  2
3943500 3036500 10 23 13  11.7 1007 293  5.2 5  6.0  70   97  206 321 -377  2
3943500 3036500 10 23 14  11.6 1008 296  5.6 5  5.7  66  100  185 306 -380  2
3943500 3036500 10 23 15  11.6 1009 272  5.9 6  5.5  64   54  144 314 -379  2
3943500 3036500 10 23 16  10.8 1010 283  5.9 6  5.4  65   27   87 320 -376  2
3943500 3036500 10 23 17   9.6 1010 294  4.1 7  5.3  68    6   28 322 -371  2
3943500 3036500 10 23 18   8.2 1011 283  3.4 5  5.1  72    0    0 309 -367  2
3943500 3036500 10 23 19   6.3 1011 315  3.7 3  5.0  79    0    0 278 -363  2
3943500 3036500 10 23 20   6.5 1012 276  2.5 3  5.0  83    0    0 261 -360  2
3943500 3036500 10 23 21   5.7 1013 266  2.5 1  5.1  87    0    0 248 -357  2
3943500 3036500 10 23 22   5.2 1014 285  2.0 3  5.0  90    0    0 245 -355  2
3943500 3036500 10 23 23   4.3 1014 267  1.5 4  4.9  93    0    0 259 -353  2
3943500 3036500 10 23 24   4.7 1015 317  1.8 4  5.1  97    0    0 264 -349  2
3943500 3036500 10 24  1   5.4 1015 300  2.1 7  5.3  98    0    0 281 -346  2
3943500 3036500 10 24  2   6.4 1015 205  1.3 8  5.6  97    0    0 304 -345  2
3943500 3036500 10 24  3   6.1 1016 306  1.7 8  5.8  98    0    0 312 -344  2
3943500 3036500 10 24  4   6.9 1016 177  1.4 8  5.8  97    0    0 315 -343  2
3943500 3036500 10 24  5   7.0 1016 198  1.5 8  5.9  96    0    0 321 -342  2
3943500 3036500 10 24  6   6.8 1016 199  1.6 8  5.9  96    0    0 323 -338  2
3943500 3036500 10 24  7   6.6 1016 138  1.5 8  5.9  97    0    0 322 -331  2
3943500 3036500 10 24  8   6.5 1016 121  1.3 7  5.9  99    5   12 317 -324  2
3943500 3036500 10 24  9   7.3 1016 144  1.5 6  6.0  98    0   51 306 -324  2
3943500 3036500 10 24 10   8.3 1016 118  1.8 6  6.1  92   20   84 303 -331  2
3943500 3036500 10 24 11   9.1 1016 110  2.5 7  6.0  86   15  104 310 -343  2
3943500 3036500 10 24 12   8.9 1016 105  2.8 8  6.1  85    0  102 320 -353  2
3943500 3036500 10 24 13   9.1 1016 108  3.0 8  6.1  86    0   67 323 -360  2
3943500 3036500 10 24 14   9.1 1015 102  3.0 8  6.1  84    0   71 322 -363  2
3943500 3036500 10 24 15   8.6 1014 108  3.4 7  6.1  87    0   50 315 -363  2
3943500 3036500 10 24 16   8.2 1013 103  3.3 7  6.3  92    0   37 308 -360  2
3943500 3036500 10 24 17   8.1 1012 114  3.8 8  6.4  95    0   12 314 -357  2
3943500 3036500 10 24 18   8.2 1011 108  3.8 8  6.6  97    0    0 323 -353  2
3943500 3036500 10 24 19   8.5 1010 104  3.4 7  6.7  98    0    0 321 -350  2
3943500 3036500 10 24 20   9.1 1009 124  2.6 7  7.0  99    0    0 323 -350  2
3943500 3036500 10 24 21  10.3 1008 132  3.1 8  7.5  99    0    0 335 -353  2
3943500 3036500 10 24 22  11.2 1007 146  3.2 8  8.1  99    0    0 348 -356  2
3943500 3036500 10 24 23  12.4 1006 172  4.8 8  8.7 100    0    0 356 -360  2
3943500 3036500 10 24 24  13.3 1005 202  5.6 7  9.3  99    0    0 359 -363  2
3943500 3036500 10 25  1  14.2 1004 203  6.3 8  9.7  97    0    0 364 -366  2
3943500 3036500 10 25  2  14.1 1004 203  6.3 8  9.8  96    0    0 368 -367  2
3943500 3036500 10 25  3  14.0 1004 202  6.2 8  9.8  96    0    0 368 -369  2
3943500 3036500 10 25  4  14.0 1003 202  6.1 8  9.8  97    0    0 368 -369  2
3943500 3036500 10 25  5  14.1 1002 202  6.9 8  9.7  96    0    0 367 -370  2
3943500 3036500 10 25  6  14.0 1002 194  6.6 8  9.6  95    0    0 366 -370  2
3943500 3036500 10 25  7  13.8 1002 191  5.8 8  9.5  95    0    0 367 -369  2
3943500 3036500 10 25  8  13.9 1001 185  5.9 8  9.5  94    0   10 368 -369  2
3943500 3036500 10 25  9  13.9 1000 185  6.5 7  9.3  92    0   42 364 -370  2
3943500 3036500 10 25 10  14.0 1000 186  6.9 8  9.1  90    0   35 364 -371  2
3943500 3036500 10 25 11  13.2  999 191  7.7 8  9.1  92    0   36 366 -373  2
3943500 3036500 10 25 12  13.7  998 201  8.0 8  9.3  95    0   49 367 -373  2
3943500 3036500 10 25 13  13.9  998 202  8.8 8  9.3  93    0   53 369 -373  2
3943500 3036500 10 25 14  14.0  998 203  8.4 8  9.3  92    0   42 371 -375  2
3943500 3036500 10 25 15  13.8  997 196  7.5 7  9.3  92    0   63 367 -377  2
3943500 3036500 10 25 16  13.7  997 205  8.1 7  9.2  92    0   32 363 -379  2
3943500 3036500 10 25 17  13.7  996 214  8.7 8  8.9  89    0    7 368 -380  2
3943500 3036500 10 25 18  12.6  997 216  9.6 7  8.5  88    0    0 367 -380  2
3943500 3036500 10 25 19  12.3  997 233  7.8 6  7.8  85    0    0 353 -378  2
3943500 3036500 10 25 20  11.7  998 245  8.0 5  7.6  85    0    0 340 -376  2
3943500 3036500 10 25 21  12.9  998 234  8.4 4  7.9  87    0    0 327 -375  2
3943500 3036500 10 25 22  12.8  999 234  6.9 5  8.1  86    0    0 323 -374  2
3943500 3036500 10 25 23  12.6 1000 223  6.5 5  8.1  87    0    0 326 -374  2
3943500 3036500 10 25 24  12.7 1000 214  7.0 4  8.1  88    0    0 316 -373  2
3943500 3036500 10 26  1  13.1 1000 222  8.7 5  8.2  87    0    0 314 -372  2
3943500 3036500 10 26  2  12.2 1000 239 10.3 6  8.0  86    0    0 322 -371  2
3943500 3036500 10 26  3  12.4 1001 240  9.0 5  7.8  86    0    0 320 -371  2
3943500 3036500 10 26  4  12.4 1001 238  8.7 5  7.9  87    0    0 314 -371  2
3943500 3036500 10 26  5  12.2 1002 240  8.6 6  8.0  88    0    0 320 -370  2
3943500 3036500 10 26  6  12.2 1003 238  8.1 7  8.0  89    0    0 333 -369  2
3943500 3036500 10 26  7  13.0 1004 235  7.8 7  8.1  88    0    0 340 -368  2
3943500 3036500 10 26  8  13.1 1005 248  7.5 6  8.3  87    0    9 338 -368  2
3943500 3036500 10 26  9  13.1 1006 232  7.7 6  8.3  87   35   38 334 -369  2
3943500 3036500 10 26 10  13.6 1007 247  7.6 7  8.2  85   15   83 341 -372  2
3943500 3036500 10 26 11  14.1 1008 233  7.9 6  8.2  82   45  100 341 -377  2
3943500 3036500 10 26 12  14.6 1009 247  8.5 6  8.2  80   10  121 335 -381  2
3943500 3036500 10 26 13  14.9 1010 238  6.8 6  8.2  78    5  117 335 -383  2
3943500 3036500 10 26 14  14.7 1011 246  6.9 7  8.3  79   40  101 341 -385  2
3943500 3036500 10 26 15  14.2 1012 248  7.2 8  8.5  82    0   44 351 -386  2
3943500 3036500 10 26 16  13.6 1013 256  5.3 5  8.5  85   15   52 340 -384  2
3943500 3036500 10 26 17  13.4 1013 250  4.4 5  8.4  87    0   18 324 -381  2
3943500 3036500 10 26 18  12.7 1014 242  3.9 4  8.5  91    0    0 318 -377  2
3943500 3036500 10 26 19  12.2 1015 232  3.8 4  8.6  95    0    0 313 -375  2
3943500 3036500 10 26 20  12.1 1015 221  3.3 3  8.4  96    0    0 307 -374  2
3943500 3036500 10 26 21  11.3 1016 242  3.1 1  8.2  95    0    0 290 -373  2
3943500 3036500 10 26 22  11.4 1016 206  3.0 5  8.0  95    0    0 297 -372  2
3943500 3036500 10 26 23  11.6 1017 212  3.1 5  8.1  96    0    0 316 -371  2
3943500 3036500 10 26 24  11.9 1017 201  3.0 6  8.3  96    0    0 324 -372  2
3943500 3036500 10 27  1  11.2 1017 190  2.7 8  8.1  95    0    0 338 -373  2
3943500 3036500 10 27  2  11.5 1017 178  2.4 8  8.0  96    0    0 348 -373  2
3943500 3036500 10 27  3  11.5 1017 156  2.3 7  8.2  97    0    0 343 -373  2
3943500 3036500 10 27  4  11.7 1017 158  2.7 6  8.1  96    0    0 334 -373  2
3943500 3036500 10 27  5  11.6 1018 156  2.5 7  8.1  95    0    0 335 -376  2
3943500 3036500 10 27  6  11.7 1018 156  2.6 7  8.2  96    0    0 339 -378  2
3943500 3036500 10 27  7  11.8 1018 146  3.0 8  8.3  96    0    0 343 -379  2
3943500 3036500 10 27  8  12.3 1018 166  3.3 8  8.4  96    0   11 349 -381  2
3943500 3036500 10 27  9  12.9 1019 169  3.0 7  8.7  96    0   50 347 -383  2
3943500 3036500 10 27 10  14.3 1019 176  3.0 6  9.2  95    9  111 343 -387  2
3943500 3036500 10 27 11  16.3 1020 179  3.2 5 10.0  92   19  153 341 -394  2
3943500 3036500 10 27 12  17.4 1020 172  3.1 3 10.5  88  107  190 337 -400  2
3943500 3036500 10 27 13  18.4 1019 152  2.8 2 10.7  84  207  139 330 -405  2
3943500 3036500 10 27 14  18.9 1019 136  3.1 2 10.8  80  200  122 328 -408  2
3943500 3036500 10 27 15  19.1 1019 142  3.5 1 10.9  79  139  105 327 -408  2
3943500 3036500 10 27 16  18.8 1018 128  2.6 1 10.9  80   69   71 326 -405  2
3943500 3036500 10 27 17  17.1 1018 130  2.6 1 10.7  83   10   24 322 -401  2
3943500 3036500 10 27 18  16.2 1018 129  2.6 1 10.4  88    0    0 317 -396  2
3943500 3036500 10 27 19  15.6 1018 126  2.7 1 10.2  90    0    0 314 -393  2
3943500 3036500 10 27 20  15.2 1019 136  2.8 1 10.0  92    0    0 312 -391  2
3943500 3036500 10 27 21  15.0 1019 130  3.0 1  9.9  93    0    0 312 -390  2
3943500 3036500 10 27 22  14.5 1019 132  2.5 1  9.8  93    0    0 312 -389  2
3943500 3036500 10 27 23  14.3 1019 129  3.1 1  9.7  95    0    0 311 -388  2
3943500 3036500 10 27 24  14.2 1018 140  3.3 1  9.6  95    0    0 309 -387  2
3943500 3036500 10 28  1  13.8 1018 135  3.5 0  9.4  95    0    0 305 -387  2
3943500 3036500 10 28  2  13.8 1018 135  3.6 0  9.3  95    0    0 301 -386  2
3943500 3036500 10 28  3  13.5 1018 133  2.9 2  9.2  95    0    0 304 -385  2
3943500 3036500 10 28  4  13.3 1018 137  3.0 2  9.1  95    0    0 306 -384  2
3943500 3036500 10 28  5  13.0 1018 135  2.7 0  8.9  95    0    0 302 -383  2
3943500 3036500 10 28  6  12.7 1017 133  2.8 0  8.8  95    0    0 297 -383  2
3943500 3036500 10 28  7  12.5 1017 126  2.9 0  8.5  94    0    0 293 -382  2
3943500 3036500 10 28  8  12.6 1017 127  3.3 0  8.3  91    0   13 292 -381  2
3943500 3036500 10 28  9  13.2 1017 143  3.3 0  8.3  89   44   60 291 -382  2
3943500 3036500 10 28 10  14.4 1018 124  3.4 0  8.5  87  126   85 294 -385  2
3943500 3036500 10 28 11  15.2 1018 140  3.4 0  8.8  84  202   92 298 -391  2
3943500 3036500 10 28 12  16.2 1017 133  4.0 0  8.9  80  253   89 301 -399  2
3943500 3036500 10 28 13  17.1 1017 133  3.7 0  9.1  77  273   78 304 -406  2
3943500 3036500 10 28 14  17.9 1016 133  2.7 0  9.3  75  232   78 307 -410  2
3943500 3036500 10 28 15  18.0 1016 139  2.3 0  9.4  74  158   75 309 -411  2
